Team,Matchup,Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,Last5_Off,Last5_Def
GSW,GSW@LAC,11/12/18,L,53,103.6,109,-5.4,61.4,1.59,18,20.4,76.5,47.6,15.2,53.2,55.7,100.98,46.1,117.94,110.54
GSW,GSWvs.BKN,11/10/18,W,48,124.7,107.5,17.2,58.7,2.7,20.6,27.5,71.1,50.6,10.8,59.6,62.9,93,59.6,121.66,112.66
GSW,GSWvs.MIL,11/08/18,L,48,105.7,127.6,-21.9,73.8,1.72,20.9,25,61.5,44,17.1,54,57.4,105,41.8,124.28,109.72
GSW,GSWvs.MEM,11/05/18,W,48,123.2,106.3,16.8,70.7,2.23,21.5,27.5,83,57.5,13.7,58.6,64.2,95,55.3,124.98,108.26
GSW,GSWvs.MIN,11/02/18,W,48,113.7,97.1,16.7,72.1,1.94,21.1,29.8,81.5,59.8,15.7,56.3,59.4,102,61.2,128.18,110.82
GSW,GSWvs.NOP,10/31/18,W,48,122.4,114.2,8.3,83,2.29,24.2,31.9,70,51.5,15.9,61.8,64.1,106.5,58,127.36,107.6
GSW,GSW@CHI,10/29/18,W,48,143.3,118.1,25.2,64.2,4.86,23,21.3,73.2,49.5,6.7,67.7,69.3,104.5,59.4,118.3,103.78
GSW,GSW@BKN,10/28/18,W,48,118.8,112.9,5.9,63.6,2.33,19.7,28.3,80,53.8,11.9,55.6,60.3,101,56.5,118.38,104.86
GSW,GSW@NYK,10/26/18,W,48,126.7,99,27.7,51,1.86,19.5,16.2,69.2,47.2,13.9,67.8,69.4,101,67.2,114.02,104.48
GSW,GSWvs.WAS,10/24/18,W,48,129.7,109.9,19.8,69.8,2.06,23.1,30,80.8,58.7,16.2,65.8,69.9,111,62,111.2,105.84
GSW,GSWvs.PHX,10/22/18,W,48,118.3,98.1,20.2,77.8,2.5,23.5,21.7,72.3,47.3,13.5,59.1,61.8,104.5,59.1,115.66,107.54
GSW,GSW@DEN,10/21/18,L,48,98,99,-1,61.1,1.16,16.7,21.3,69,47.6,19,50,54.7,100.5,48.1,118.7,106.02
GSW,GSW@UTA,10/19/18,W,48,119.2,118.3,1,55.1,1.69,19.3,23.1,69.2,49.5,15.4,62.1,65.3,104,54.6,120.58,102.16
GSW,GSWvs.OKC,10/16/18,W,48,104.9,97.1,7.8,66.7,1.33,18.3,41.5,65.2,54.6,20.4,47.9,52.5,103,58.2,125.86,104.16
HOU,HOU@OKC,04/09/19,L,48,115.6,116.7,-1,47.4,1.64,14.5,20.8,61.4,41.8,11.5,53.4,57.3,96,49.5,127.8,103.32
HOU,HOUvs.PHX,04/07/19,W,48,140.6,106.6,34,64.2,3.78,22.1,27.5,78.8,53.4,8.5,66.5,68.2,106,62.7,123.02,100.08
HOU,HOUvs.NYK,04/05/19,W,48,113.2,91.4,21.8,60.5,4.33,18.3,18.3,86.3,49.5,5.7,53.5,55.3,105.5,56.2,118.64,102.56
HOU,HOU@LAC,04/03/19,W,48,128.6,99,29.5,46.8,1.38,15.6,31.8,76.5,55.8,15.2,63.6,67,104.5,59.7,116.46,101.52
HOU,HOU@SAC,04/02/19,W,48,131.3,107.1,24.2,65.2,4.29,21.7,20,67.9,45.3,7.1,62.8,64.1,98.5,59.6,112.4,101.32
HOU,HOUvs.SAC,03/30/19,W,48,125.3,112.5,12.8,48.7,1.9,15.4,21.7,66.7,46,10.5,57.2,62.7,95.5,52.7,111.38,102.82
HOU,HOUvs.DEN,03/28/19,W,48,116.7,90.4,26.2,55,2.2,17.1,27.1,75.5,52.5,10.4,54.6,58.5,95,62.1,112,105.54
HOU,HOU@MIL,03/26/19,L,48,91.3,103.8,-12.6,47.2,1.31,12.9,18.8,71.7,42.7,12.6,44.4,46,103.5,37.4,117.62,105.82
HOU,HOU@NOP,03/24/19,W,48,117.7,93.8,24,57.1,1.26,17.9,33.3,69.1,53,19.8,61,62.8,96,57.9,114.46,106.48
HOU,HOUvs.SAS,03/22/19,W,48,111,106.1,4.9,33.3,1.2,9.8,21.8,81.6,50,10,50,55.5,99.5,46.6,114.86,108.56
HOU,HOU@MEM,03/20/19,L,53,120.2,120,0.2,45.2,1.36,13.9,26.9,56.6,41.9,13.5,55.9,60.8,94.64,47.8,114.66,106.2
HOU,HOU@ATL,03/19/19,W,48,119.8,104,15.8,70,2,20.7,14,76.1,46.1,13.9,63.5,66.3,101,56.5,110.48,104.98
HOU,HOUvs.MIN,03/17/19,W,48,119.4,105.2,14.2,67.4,2.9,20.7,26.4,63.6,45.4,10.2,56.9,58.4,97.5,54.7,107.78,101.96
HOU,HOUvs.PHX,03/15/19,W,48,101.9,97.1,4.7,50,1.29,13.5,20,67.9,44.7,13.2,50,55.4,105.5,54.1,110.66,103.2
HOU,HOUvs.GSW,03/13/19,L,48,113,116.5,-3.4,48.6,1.64,15.3,20.9,67.4,44.2,12,54.5,59,91.5,46,112.02,101.8
HOU,HOUvs.CHA,03/11/19,W,48,119.2,108.2,11,65.8,1.79,17.7,35.2,84.6,59.4,14.1,51.1,57.3,98.5,57.1,113.38,104.74
HOU,HOU@DAL,03/10/19,W,48,98.9,97.9,1.1,56.3,1.38,14,26.2,76.1,47.7,13.7,45.5,48.1,95,39.7,116.52,106.9
HOU,HOUvs.PHI,03/08/19,W,48,105.9,90.1,15.8,52.4,1.29,16.8,19.1,61.9,43.6,16.8,57.1,58.4,101,58.5,119.38,111.3
HOU,HOU@TOR,03/05/19,W,48,116.3,103.3,13,57.9,2.2,17.6,25,67.3,47.6,10.9,53.5,57.6,92,58.9,118.38,111.78
HOU,HOU@BOS,03/03/19,W,48,119.8,109.5,10.3,57.9,1.83,16.9,24.5,77.3,49.5,12.5,60.6,62,95.5,51.3,115,111.22
HOU,HOUvs.MIA,02/28/19,W,48,126,122.9,3.1,57.9,1.38,17.2,27.5,73.2,50.6,16.7,61.7,67.7,96,49.9,113.42,112.12
HOU,HOU@CHA,02/27/19,W,48,114.6,108.7,5.9,54.8,2.3,16.9,19.6,76.1,46.4,9.7,53.3,58.1,103.5,49.4,115.24,111.82
HOU,HOUvs.ATL,02/25/19,W,48,120.2,112.1,8.1,61.5,1.71,17,36.5,75.6,54.6,14.1,51.7,57.7,99,53.2,112.74,112.12
HOU,HOU@GSW,02/23/19,W,48,111.3,105.7,5.7,65,1.73,17.8,25.9,79.2,52.3,14.2,52.2,57.5,106,52.3,115.88,111.18
HOU,HOU@LAL,02/21/19,L,48,102.9,106.7,-3.8,45,1.2,14,16.7,67.3,43,14.6,52.3,56,103.5,46.1,119.38,112.28
HOU,HOU@MIN,02/13/19,L,48,118.1,127.4,-9.3,57.5,2.09,16.7,35.6,65.1,48,11.7,50.5,53.5,94.5,38.6,118.7,104.78
HOU,HOUvs.DAL,02/11/19,W,48,123.7,107.2,16.5,66.7,2.55,20.6,27.1,80,51.1,11.3,59.4,62.1,97,57,120.78,112.58
HOU,HOUvs.OKC,02/09/19,L,48,107.7,113.6,-5.9,48.6,1.5,13.8,18.9,66,42.5,11.5,52.3,56.5,103.5,46.8,121.54,113.12
HOU,HOU@SAC,02/06/19,W,48,127,101,26,37.8,1.42,12.5,36.4,59.6,48.2,12,55,58.8,100,60.9,117.6,112.92
HOU,HOU@PHX,02/04/19,W,48,120.4,112.2,8.2,44.2,1.36,14.4,31.9,74.4,52.2,14.3,56.9,60.2,98,51,117.24,114.04
HOU,HOU@UTA,02/02/19,W,48,114.7,89.9,24.8,42.5,1.21,12.6,18,68.9,45.9,12.8,54.6,60.5,109,63,117.1,118.06
HOU,HOU@DEN,02/01/19,L,48,134.1,146.2,-12.2,51.1,2.3,18.1,31.7,61.3,44.4,11,62.4,64.7,92,38.4,108.88,112.54
HOU,HOUvs.NOP,01/29/19,L,48,111.5,116.3,-4.8,55,1.83,15.1,32.3,68.1,47.3,11.5,49,52,104,41.4,111.44,113.2
HOU,HOUvs.ORL,01/27/19,W,48,107.3,100,7.3,52.6,1.54,16.5,11.1,61.9,40.7,13.5,55,57.7,97,52.9,114.9,118.64
HOU,HOUvs.TOR,01/25/19,W,48,118.6,117.8,0.8,41.5,1.42,12.5,34,60.4,46.5,11.8,50.5,57.3,101.5,50.3,114.52,114.46
HOU,HOU@NYK,01/23/19,W,48,114,110,4,27,0.77,7.8,33.3,70.2,50,13,47.2,53.4,100,48.5,114.2,116.62
HOU,HOU@PHI,01/21/19,L,48,93,118.6,-25.6,45.2,1.17,11.4,15.8,67.3,39.6,12,42.4,47.7,101,31.5,121.96,114.02
HOU,HOUvs.LAL,01/19/19,W,53,124.3,119.6,4.7,54.8,1.92,15.3,27.4,65.3,44.1,10.8,54.5,59.6,100.98,45,117.86,112.4
HOU,HOUvs.BKN,01/16/19,L,53,124.6,127.2,-2.6,40,1.8,12.2,27,67.9,46.2,8.8,53.8,59.2,103.25,46.2,117.94,110.02
HOU,HOUvs.MEM,01/14/19,W,48,116.7,96.9,19.8,45.9,1.21,13.6,25.5,73.2,47.7,14.6,54.8,59.8,96.5,52.9,116.56,114.56
HOU,HOU@ORL,01/13/19,L,48,112.4,120.8,-8.5,52.6,2,15.4,26,71.1,47.4,10.3,50,55.7,96.5,44.6,119.08,114.76
HOU,HOUvs.CLE,01/11/19,W,48,131.8,105.6,26.2,60.9,1.87,19.3,21.7,83.7,53.7,14,62.9,68.4,107,59.2,116.02,114.68
HOU,HOUvs.MIL,01/09/19,L,48,103.8,111.5,-7.7,59.4,1,13.7,27.3,72.3,48,18.1,48.2,55,104.5,41.8,117.52,113.6
HOU,HOUvs.DEN,01/07/19,W,48,125,115.3,9.7,73.7,1.87,20.7,20,66,45.6,15,64.5,68.7,99,52.8,118.44,113.84
HOU,HOU@POR,01/05/19,L,48,109.8,119.6,-9.8,33.3,1.08,11.3,23.9,59.3,43,13,54.2,56.6,92,41.6,118.42,110.88
HOU,HOU@GSW,01/03/19,W,53,125,121.8,3.2,66.7,2.73,19.6,27.3,70,47.6,10.2,56.1,60.6,98.72,48.4,116.16,108
HOU,HOUvs.MEM,12/31/18,W,48,116.5,105.2,11.3,61.3,1.36,15.2,22.7,82.4,54.7,14.4,57.1,62.9,96.5,54,114.16,108.68
HOU,HOU@NOP,12/29/18,W,48,111.3,106.1,5.2,60,1.75,16.4,20.8,66.7,45.1,12.4,53.1,57.9,97.5,51.7,118.06,110.16
HOU,HOUvs.BOS,12/27/18,W,48,129.6,116.5,13.1,41.5,1.31,13,32,83.3,57.1,13.3,58.1,62.6,97.5,51.3,111.56,105.52
HOU,HOUvs.OKC,12/25/18,W,48,109.7,104.8,4.9,40.9,0.9,12.8,37.5,65,51.7,19.4,52.6,54.1,103.5,47.2,112.44,105.88
HOU,HOUvs.SAS,12/22/18,W,48,113.7,107.4,6.2,59.5,2.44,15.9,34.4,81.3,55,9.5,48.9,51.8,94.5,48.9,116.22,107.76
HOU,HOU@MIA,12/20/18,L,48,106.5,108.6,-2.2,69,2.5,15.9,22.8,57.1,40.8,8.6,46.3,52,93,46.3,118.54,108.64
HOU,HOUvs.WAS,12/19/18,W,48,130.8,113.5,17.3,63.8,1.76,21,22,90.2,56.1,16.3,70.6,72.2,104,53.5,114.98,109.72
HOU,HOUvs.UTA,12/17/18,W,48,97.1,93.3,3.9,50,0.94,12.1,23.2,67.3,44.4,16.2,44.2,51.2,104.5,49.5,114.14,114.66
HOU,HOU@MEM,12/15/18,W,48,114.1,106.6,7.5,65.7,1.64,18.7,20.5,81.6,50.6,15.2,56.8,62.5,91.5,52,110.88,115.02
HOU,HOUvs.LAL,12/13/18,W,48,132.6,116.8,15.8,57.1,1.71,17.4,42.2,75.6,58.1,14.7,58.2,63.6,95,54.7,107.62,111.86
HOU,HOUvs.POR,12/11/18,W,48,118.1,113,5,52.4,3.14,17.1,29.2,64,46.9,7.4,54.7,57.3,93,55.2,111.76,110.68
HOU,HOU@DAL,12/08/18,L,48,113,118.9,-5.8,51.3,1.67,15.7,31.3,61.4,45.7,13,54.1,56.7,91,45,112.14,113.56
HOU,HOU@UTA,12/06/18,L,48,92.9,118,-25.1,38.2,0.57,10.1,32.1,63.8,46.6,23.5,43.2,47.7,99,26.8,117.82,115.2
HOU,HOU@MIN,12/03/18,L,48,97.8,108.4,-10.6,75,1.2,19,21.4,63.3,44,21.5,50.7,55.2,94,41.9,121.48,118.96
HOU,HOUvs.CHI,12/01/18,W,48,116.3,101,15.4,54.8,1.64,16.9,20,80.4,52.1,13.5,59.5,62.2,104,58.2,119.98,121.28
HOU,HOU@SAS,11/30/18,W,48,138.8,107.1,31.6,65.3,5.33,22.2,28.8,75.5,51.5,6.1,61.2,63.7,98,61,117.42,124.92
HOU,HOUvs.DAL,11/28/18,L,48,114.9,133.3,-18.4,70,1.56,19.7,41.2,57.5,48.4,19.1,53.4,55.6,95,39.1,119.58,119.6
HOU,HOU@WAS,11/26/18,L,53,121.3,126.2,-4.9,47.8,1.05,14.4,42.6,76.7,57.7,19.4,56.7,60.2,97.36,44,119.92,114.14
HOU,HOU@CLE,11/24/18,L,48,116.1,127.2,-11,48.6,1.13,14.9,25.6,49,38.3,17.2,60.1,62.6,92.5,46.2,121.2,111.2
HOU,HOU@DET,11/23/18,L,53,108.8,112.6,-3.8,53.7,1.57,15.4,34.5,60.4,46.8,13.7,46.9,51.8,92.83,44.5,123.9,110.36
HOU,HOUvs.DET,11/21/18,W,48,126,125.3,0.7,45,1.2,14.5,21.9,63.3,46.9,15,64.6,71.7,99.5,57,117.24,105.52
HOU,HOUvs.SAC,11/17/18,W,48,125.7,106.7,19,58.7,1.23,19.1,27,67.9,51.6,21,69.1,72.1,105,60.5,109.68,105.72
HOU,HOUvs.GSW,11/15/18,W,48,123,98.9,24.1,57.1,2.5,15.6,39.3,63,50,9.2,49.4,54.3,87,59.6,105.94,105.94
HOU,HOU@DEN,11/13/18,W,48,122.5,112.5,10,59,1.53,18.9,29.7,70,50.6,16.9,64.1,66.1,88.5,52.3,101.04,101.4
HOU,HOUvs.IND,11/11/18,W,48,122.3,108.4,13.9,50,1.06,14.6,25,74.4,49.4,18.1,62.2,65.3,94.5,50,102.44,103.86
HOU,HOU@SAS,11/10/18,L,48,92.7,101.1,-8.3,36.7,1.38,8.8,28.1,80,49.5,8.3,38.3,43.3,95.5,40.9,101.24,104.86
HOU,HOU@OKC,11/08/18,L,48,87.9,107.7,-19.8,51.6,0.94,13.1,27.8,62.5,44.1,18.7,44.5,46.3,91,32,106.04,109.4
HOU,HOU@IND,11/05/18,W,48,104.3,100,4.3,67.6,1.35,18.4,18.6,75,48.4,18.1,54.6,59,94,53.9,103.16,109.4
HOU,HOU@CHI,11/03/18,W,48,98,89.8,8.2,60,1.11,15.8,28,86,54.8,19.4,50,52.3,98,51.5,105.96,114.44
HOU,HOU@BKN,11/02/18,W,48,129.3,120.7,8.7,53.7,2.44,17.1,31.9,66.7,49.5,9.8,58.4,61.3,92,55.6,102.86,111.2
HOU,HOUvs.POR,10/30/18,L,48,86.7,106.1,-19.4,58.1,1.5,13,32.4,67.4,45.6,12.2,37.5,40,98,31.4,107.06,114.94
HOU,HOUvs.LAC,10/26/18,L,48,111.9,130.4,-18.5,55.3,1.62,14.7,34.4,70.3,48,12.9,46.4,51.8,101.5,38.8,109.68,113.44
HOU,HOUvs.UTA,10/24/18,L,48,89.9,100,-10.1,45.7,0.94,12.7,22.2,68.2,42.9,17.2,46.6,47.8,99.5,38.3,111.5,115.7
HOU,HOU@LAC,10/21/18,L,48,112,115,-3,65.1,2.33,20.4,18.8,68.1,43.2,12,56.7,58.6,100,45.4,108.9,116.1
HOU,HOU@LAL,10/20/18,W,48,113.8,104.5,9.2,50,1.22,14.9,30.9,78.6,55,16.5,54.2,56.8,109.5,49.3,108.4,113.74
HOU,HOUvs.NOP,10/17/18,L,48,107.7,124.8,-17.1,53.8,1.75,15.4,22.2,65.3,42.7,11.5,51.1,54.6,104.5,38.4,109.52,109.82
IND,IND@ATL,04/10/19,W,48,125,122.9,2.1,48.9,2.75,15.1,28.6,53.1,41.7,7.4,52,58.6,108.5,50.3,108.68,110.44
IND,INDvs.BKN,04/07/19,L,48,99,111.3,-12.4,65.9,2.08,20.9,13,65.4,40.8,13.4,54.1,54.5,97,45,111.98,111.44
IND,INDvs.BOS,04/05/19,L,48,99,117,-18,63.2,2.18,17.8,22.4,76.1,46.2,11.2,46.7,48.3,99,38.4,113.02,110.34
IND,IND@DET,04/03/19,W,48,111.3,92.7,18.6,72.1,2.82,21.5,30.8,69.8,50.5,11.3,50,53.1,96.5,64.8,115.56,109.4
IND,INDvs.DET,04/01/19,W,48,113.3,105.2,8.1,64.3,1.59,20.1,27,69.8,52.2,17.3,61,64,97.5,61.1,110.52,110.32
IND,INDvs.ORL,03/30/19,L,48,120.8,126,-5.2,54.2,1.73,18.8,35.6,76.1,56,15.6,58.3,59.5,96,44.5,106.92,106.82
IND,IND@BOS,03/29/19,L,48,115.5,116.3,-0.9,64.3,2.25,19.3,29.6,74.4,49.5,12.4,53.3,55.9,97.5,47.2,104.68,105.88
IND,IND@OKC,03/27/19,L,48,104.2,111.5,-7.2,65,2.17,19.1,27.3,74.1,50.5,12.6,50.5,51.1,95.5,44.8,105.34,105.52
IND,INDvs.DEN,03/24/19,W,48,124,88,36,66.7,3.09,23.3,29.3,67.2,52,11,60.4,63,100,71.8,101.72,108.7
IND,IND@GSW,03/21/19,L,48,88.1,109.8,-21.7,48.6,1.06,12.9,24.1,74.5,46.7,15.8,41.8,45.2,101.5,35,105.12,107.16
IND,IND@LAC,03/19/19,L,48,102.8,108.5,-5.7,66.7,1.5,20.3,27.3,76.5,53.7,18.9,55.7,57.7,106,49.6,102.72,106.88
IND,IND@POR,03/18/19,L,48,104.3,111.6,-7.3,71.4,1.79,18.9,28.6,67.4,46.7,14.9,48.2,52.9,94.5,47.4,101.46,107.72
IND,IND@DEN,03/16/19,L,48,107.5,109.7,-2.2,58.8,1.82,16.3,22.7,77.1,51.1,11.8,49.3,54.8,93,48,101.6,105.78
IND,INDvs.OKC,03/14/19,W,48,105.9,103.9,2,64.9,1.5,17.6,21.3,73.5,47.9,15.7,49.4,56.2,102,53.3,104.24,109.9
IND,INDvs.NYK,03/12/19,W,48,105.1,102.1,3,70.3,2.6,19.1,24.1,74.5,47.5,10.2,48.2,52.7,97,53.2,108.38,113.2
IND,IND@PHI,03/10/19,L,48,90.8,107.1,-16.3,58.1,1.29,13.5,28.3,66.7,46.5,14.3,40.4,44.8,98.5,33.8,111.48,114.46
IND,IND@MIL,03/07/19,L,48,98,115.8,-17.8,74.3,2.36,19.1,19.3,78.3,45.6,11,46.7,49.6,100.5,42.1,114.82,115.08
IND,INDvs.CHI,03/05/19,W,48,108.2,100,8.2,50,1.58,14.6,29.4,68.3,50.5,12.4,51.8,55.5,96.5,56,116.52,117.04
IND,INDvs.ORL,03/02/19,L,48,119.1,124.5,-5.3,73.8,2.82,23.8,13.9,71.4,47.1,11.7,59.1,64,94,51.6,116.7,113.28
IND,INDvs.MIN,02/28/19,W,48,125.8,118.6,7.2,87.5,3.18,24.5,25.5,51.9,39.4,11.3,57.1,62.5,97,58.6,111.14,110.76
IND,IND@DAL,02/27/19,L,48,106.3,113.4,-7.1,51.4,1.27,15.6,19,74.5,48.3,15.8,54.5,58.6,96,46.7,112.64,108.3
IND,IND@DET,02/25/19,L,48,114.7,118.9,-4.2,57.5,2.09,17.4,29.2,64.2,47.5,11.6,51.7,56.6,95,49.1,113.04,104.52
IND,IND@WAS,02/23/19,W,48,116.7,109.8,6.9,61.7,1.26,19.9,35.7,77.5,56.1,22.5,63.3,64.2,102,52.8,112.44,100.6
IND,INDvs.NOP,02/22/19,W,48,120,105.7,14.3,63.6,2.55,18.9,27.8,68.4,48.6,10.5,54.8,58.1,105,57.8,115.38,97.9
IND,INDvs.MIL,02/13/19,L,48,98,106,-8,59.5,2,17.2,15.7,77.4,47.1,11.1,47.7,51.3,99.5,43.9,116.74,97.48
IND,INDvs.CHA,02/11/19,W,48,113.8,101.1,12.7,65.8,2.08,21,18.4,60.9,45.1,13.8,56.8,60.8,88,59.8,113.78,95.98
IND,INDvs.CLE,02/09/19,W,48,116.7,100,16.7,68.9,3.1,23.5,27.5,83.3,58,11.1,58.9,59.4,90,63.4,110.64,97.38
IND,INDvs.LAC,02/07/19,W,48,113.7,90.2,23.5,53.1,1.37,19,23.1,71.2,50.5,18.6,61.5,63.2,102,64.1,106.64,101.86
IND,INDvs.LAL,02/05/19,W,48,134.7,92.2,42.5,66.1,3.7,24.8,25,82.9,52.9,9.9,66.8,67,101.5,65.1,99.3,109.3
IND,IND@NOP,02/04/19,W,48,104.8,103.9,0.9,61,2.78,18,18.9,74.1,46.7,8.7,50.5,53.7,103.5,49.5,99.36,110.38
IND,IND@MIA,02/02/19,W,48,99,93.6,5.3,68.4,1.86,18.4,35.2,73.3,52.5,14.6,46.6,49.2,95,56,102.96,113.98
IND,IND@ORL,01/31/19,L,48,101,107,-6,63.4,2.6,19.5,17.3,80,46.4,10.1,47.3,51,99.5,48,106.76,111.58
IND,IND@WAS,01/30/19,L,48,93.7,112.6,-18.9,81.8,1.59,19.4,31.5,75,50,17.9,44.6,48.4,95,39.9,111.64,109.9
IND,INDvs.GSW,01/28/19,L,48,98,129.4,-31.4,72.5,1.93,20,25.5,60.9,41.6,14.7,48.9,50.8,102,35.6,111.04,107.78
IND,IND@MEM,01/26/19,L,48,105.1,109.3,-4.2,62.5,1.11,15.3,31.1,78.3,54.9,18.4,49.3,57.3,97.5,46.2,114.28,104.06
IND,INDvs.TOR,01/23/19,W,48,117,111.6,5.4,67.5,3.86,19.6,31.5,67.9,50,7.4,48.4,53.4,94.5,53.7,114.84,102.52
IND,INDvs.CHA,01/20/19,W,48,120,95,25,72.3,3.78,23,28.3,80.8,54.3,9,54,57,100,63.4,111.6,110
IND,INDvs.DAL,01/19/19,W,48,118.1,104.2,13.9,54.8,2.09,17.6,30.4,67.3,50,11.7,54.1,58.1,94.5,56.3,113.88,113.9
IND,INDvs.PHI,01/17/19,L,48,95,118.8,-23.8,59,1.92,16.7,27.1,73.2,46,11.9,44.8,46.9,101,34.5,115.88,114.1
IND,INDvs.PHX,01/15/19,W,48,121.3,90.7,30.6,67.4,2.21,20.5,25,73.3,51.9,13,58.4,62.5,107.5,70.5,114.72,118.48
IND,IND@NYK,01/11/19,W,48,119.8,103.9,15.9,61.2,2.14,20.8,28.9,75.5,53.2,13.9,58.5,61.2,101.5,59.8,114.68,119.74
IND,IND@BOS,01/09/19,L,48,103.8,132.4,-28.5,66.7,2.36,17.8,28.6,76.3,47.9,10.6,47.8,51.2,103,36.2,118.92,110.86
IND,IND@CLE,01/08/19,W,48,129.5,123.7,5.8,69.4,5.67,24.1,32.6,72.2,50.6,6.3,59.3,61.9,94,55.6,117.6,109.38
IND,IND@TOR,01/06/19,L,48,105,119.8,-14.8,55.8,1.71,17,33.3,78.6,53.1,14,47.9,51.1,100.5,42.1,116.8,102.7
IND,IND@CHI,01/04/19,W,53,115.5,112.6,2.9,51,1.92,17.9,27.7,72.7,49.5,12.6,57.5,59.2,93.28,50.9,117.2,102.04
IND,INDvs.ATL,12/31/18,W,48,119.6,110.2,9.4,69,2.64,21.2,23.9,58.6,43.3,11.3,56.5,59.9,97.5,57.9,112.88,100
IND,INDvs.DET,12/28/18,W,48,125,88,37,62.3,2.54,23.2,23.7,66.7,49.5,13,63.8,65.2,100,71.2,107.04,101.98
IND,IND@ATL,12/26/18,W,48,122.9,116.3,6.5,76.1,2.06,23.2,26.2,68.1,48.3,16.2,63.3,66.1,104.5,55,104.9,99.14
IND,INDvs.WAS,12/23/18,W,48,101,86.4,14.6,55.8,1.41,16.6,32.7,83.7,56.7,16.3,49,51.3,103.5,60.3,107.52,102.68
IND,IND@BKN,12/21/18,W,48,117.5,109.3,8.2,54.5,2,18.8,17.9,66.7,44,12.4,60.4,63.4,97,54.7,106.4,100.02
IND,IND@TOR,12/19/18,L,48,98,100,-2,50,0.83,14.6,28.3,71.9,52.4,23.5,53.1,55.1,98.5,47,107.96,99.82
IND,INDvs.CLE,12/18/18,L,48,95.8,97.9,-2.1,56.8,2.33,15.7,31.7,75.5,52.2,9.5,41.9,44.5,94.5,50.6,110.86,100.04
IND,INDvs.NYK,12/16/18,W,48,112.2,102.1,10.2,70,2.15,19.9,30.6,65.5,49,13.3,52.9,56.6,97.5,60.1,110.6,97.62
IND,IND@PHI,12/14/18,W,48,114.1,104.1,10,78.6,4.71,22.1,32.1,66.1,49.5,7.1,48.4,53.5,98,61.2,106.98,95.16
IND,INDvs.MIL,12/12/18,W,48,111.9,96,15.8,72.1,1.94,20.8,33.3,78.2,56.6,15.8,53.8,56.6,101,60.4,105.36,96.7
IND,INDvs.WAS,12/10/18,W,48,105.8,99,6.8,70.7,1.21,20.6,23.7,83.6,59.1,23.3,60.5,63.6,102.5,58.1,103.2,97.5
IND,INDvs.SAC,12/08/18,W,48,110.3,99,11.3,65,1.53,18.2,39.6,69.8,54.7,17.5,47.8,52.6,97.5,55.1,103.38,99.14
IND,IND@ORL,12/07/18,W,48,110.9,90,20.9,59.1,2.6,18.7,23.5,80,52.8,9.9,52.2,55.5,100.5,63.2,105.4,98.74
IND,INDvs.CHI,12/04/18,W,48,96,91.8,4.2,62.9,1.22,16.8,23.3,70.2,50,18,50,55.5,99,60.2,106.2,102.36
IND,IND@SAC,12/01/18,L,48,103.8,103.7,0,74.4,1.28,21.9,21.4,67.9,47.4,23.6,58.5,61.2,106.5,52.1,108.14,107.8
IND,IND@LAL,11/29/18,L,48,95,103,-7.9,71.9,1.35,16.4,29.1,70.8,48.5,16.8,43,49,101,45.2,114.08,106.58
IND,IND@PHX,11/27/18,W,48,111.2,107.2,4,65.8,2.08,17.2,39.3,74.5,56.1,12.2,48.3,53,97.5,54.2,109.98,101.94
IND,IND@UTA,11/26/18,W,48,121,88,33,67.3,2.06,23.4,21.6,77.1,52.9,16,63.7,66.1,100,65.9,105.2,101.84
IND,INDvs.SAS,11/23/18,L,48,100,109.9,-9.9,67.4,2.58,21.2,27.3,75.6,49,12,48,48.6,100.5,46.4,106.88,104.32
IND,IND@CHA,11/21/18,L,48,113.5,130.9,-17.4,63.4,1.86,19.5,25,77.8,48.8,14.6,55.4,59.6,96.5,42.5,105.74,97.94
IND,INDvs.UTA,11/19/18,W,48,124.7,96.9,27.8,71.4,3.89,23.8,30.6,85.7,56,9.3,59.1,60.2,97,60.9,99.24,98.36
IND,INDvs.ATL,11/17/18,W,48,90.7,84,6.7,71.4,1.04,16.9,29.6,79.7,55.8,22.4,47.1,50.4,106.5,56.1,101.1,102.42
IND,INDvs.MIA,11/16/18,W,48,97.1,87.5,9.6,61.1,1.16,17.1,13,75,48.1,18.6,53.1,56.5,103,57.2,102.72,105.74
IND,IND@HOU,11/11/18,L,48,108.4,122.3,-13.9,66.7,1.85,18.8,25.6,75,50.6,13.7,53.2,57.6,94.5,50,104.06,103.62
IND,IND@MIA,11/09/18,W,48,107.8,99,8.8,46.5,1.11,15.2,25,72,51.1,17.6,58.9,59.9,102.5,56.9,104.8,104.44
IND,INDvs.PHI,11/07/18,L,48,92.2,99,-6.9,51.4,1.58,14.2,24.1,86.4,51,11.8,43.6,46.3,101.5,41.7,105.94,106.56
IND,INDvs.HOU,11/05/18,L,48,100,104.3,-4.3,51.5,1.06,13.8,25,81.4,51.6,17,49.3,53.3,94,46.1,111.26,108.72
IND,INDvs.BOS,11/03/18,W,48,105.2,104.1,1,63.9,1.77,17,29.6,78.4,53.3,13.4,48.3,52.6,97,51.4,115.16,108.54
